id,score_1
446266,0.4834861799185775
389678,0.4834861799185775
405144,0.4834135547933411
390038,0.48302062720510597
456392,0.48275656680212925
391376,0.48265110237775416
468685,0.4822141265630713
412025,0.4818858486462613
431272,0.4818250237717592
435519,0.4817544821387424
409687,0.4816849789166262
414118,0.481071587728372
417092,0.48106868989451645
488279,0.4807228872212624
448805,0.4807228872212624
491031,0.4807228872212624
496147,0.4804713374333148
476509,0.4804428616423803
400264,0.4803110277598698
403876,0.4801104491058688
474888,0.47989919575525747
394008,0.47969831158290843
429865,0.47950537707450414
447404,0.47950473059751003
461401,0.479241472758902
405044,0.4791597386101304
391310,0.4791390866352672
394873,0.4790619876459946
409683,0.47886169087511526
432400,0.47868464944420314
459541,0.47861237224888686
501048,0.47856192755090254
497646,0.47854350159964876
394155,0.47796902785221745
430471,0.4779654008051894
481314,0.4779654008051894
429157,0.4779654008051894
437593,0.47781863827437865
462489,0.4777442845636067
404296,0.47745438968284665
429122,0.4774145681141795
476254,0.4769403869110098
418489,0.4767979773734396
451731,0.4767172650870289
422820,0.4766324599915901
489217,0.4766324599915901
417602,0.4766324599915901
462577,0.47653446869438093
507140,0.47630948894109715
496289,0.47625462778584526
406577,0.4760404188848212
381187,0.4760404188848212
470127,0.4760404188848212
482741,0.4760404188848212
455045,0.4760404188848212
467144,0.47595642318751
446684,0.47595642318751
390553,0.4758841818914598
455821,0.47555829172158093
445690,0.47531553983656893
405854,0.47486397351384396
451099,0.47474187221562686
480275,0.47471427537663585
387577,0.47471427537663585
448434,0.4743630859245477
440620,0.47428165396471217
404971,0.47428165396471217
503419,0.47376324562294
477637,0.4736735389596727
466010,0.473560543266496
507694,0.47334667343574005
494080,0.4732333116128829
429611,0.47320075775657067
491121,0.47320075775657067
469189,0.4731473983400895
397712,0.47306923179190674
430723,0.4729612024653453
440551,0.4729049614952374
451472,0.4729019796664793
486094,0.47232956932945036
428604,0.47232956932945036
450571,0.47221900218255325
419102,0.47211279024034347
456011,0.47200412275047615
388275,0.47189525106948266
390142,0.4716767976952493
405273,0.4716767976952493
504861,0.4716767976952493
402257,0.4715325490390249
459768,0.4714969960962922
451189,0.47110164727014237
449187,0.4707809336563392
408195,0.4707809336563392
480067,0.47057836625830446
408078,0.4704637289683762
404403,0.4701205474838591
475721,0.4700291164233598
390536,0.4699337759267151
477755,0.46986591288520274
489810,0.46976211304335885
391441,0.4693032332051158
425426,0.4689525832255564
427428,0.4689525832255564
396021,0.4689525832255564
454030,0.4689525832255564
478051,0.46893485294696263
466744,0.46893485294696263
441205,0.46893485294696263
489539,0.46893485294696263
444123,0.46893485294696263
432054,0.4686328786486148
461716,0.46855882773411095
477407,0.46827439610820487
420049,0.46827439610820487
486157,0.46807619970075737
503093,0.46807619970075737
420736,0.46807619970075737
414147,0.46796903296213505
489459,0.46786102155924386
386092,0.4676955596536494
397532,0.4674678944597233
385642,0.46725589942474727
435990,0.4672554537700704
453733,0.4671819247937635
508084,0.4670128674667576
413012,0.4670006973411725
419609,0.46668952318416207
468104,0.4666288442085112
400790,0.46645903950610773
471949,0.4663154220870795
420538,0.4663154220870795
410873,0.4662738874108462
408543,0.4662235674075968
469971,0.46608799805513584
408801,0.46604269542045973
450717,0.46604269542045973
411496,0.4660407060573091
447976,0.4659952903061005
413377,0.46572042934402474
429991,0.46553146377650884
483237,0.46553146377650884
491869,0.46551147042212376
416960,0.46529773062546687
412694,0.46522270542620037
427755,0.46481672019361536
415275,0.46481672019361536
415137,0.4647937477911009
426525,0.46471778708763195
457648,0.46466085191890333
431050,0.46436990219485813
456804,0.46436990219485813
450778,0.4637810391047747
397716,0.46369941986219987
405121,0.463664573230965
420515,0.4636636671159938
468152,0.4636345095478982
464306,0.4636345095478982
499224,0.4634822106718006
468732,0.4634822106718006
453321,0.4633879734840243
455998,0.46310881752902844
483668,0.46295976411494083
451064,0.46292813566270086
436137,0.46291829983652927
452517,0.46287468043429075
409399,0.46287468043429075
396401,0.4627138370655977
455643,0.46267146053004526
456162,0.4625198997827618
477918,0.4625198997827618
412915,0.46220657763085454
477965,0.4619736850340898
428840,0.46189218707775026
449596,0.4618759285549667
484128,0.46179235282951187
467632,0.4616587976076032
490862,0.4616587976076032
468012,0.46157212816534243
491691,0.4612502297652703
441609,0.4610344348687411
416688,0.46088821416263354
406018,0.46079471144703904
469629,0.4607376233685801
422477,0.4607376233685801
388419,0.4605442370741902
504663,0.46022704309503765
488270,0.46022704309503765
388823,0.46012876921753315
384468,0.46003726689866126
386814,0.45987349337830086
466769,0.459857135847775
493388,0.4596572695525289
461509,0.4595482837776457
469444,0.45939901429162855
480241,0.4593095599565083
489798,0.45922573038723535
430454,0.45922573038723535
438371,0.45922573038723535
480588,0.45922573038723535
438113,0.4591538035335952
430861,0.4591538035335952
424709,0.4591538035335952
427405,0.4591538035335952
408257,0.4591538035335952
459899,0.45895483244373864
502457,0.45853872776005455
464470,0.4585133635979497
435539,0.45850203394379047
435862,0.45850203394379047
452369,0.45828546187161256
399070,0.45822743009608885
391162,0.45800230608064996
461950,0.45800230608064996
383063,0.45800230608064996
398160,0.45800230608064996
400592,0.45800230608064996
468529,0.45753834518989844
461319,0.45753834518989844
487157,0.4572720567903181
409493,0.4572720567903181
425008,0.4572720567903181
488442,0.4572720567903181
458019,0.4572104446135319
450279,0.45707394859401496
417232,0.4570390532456637
398913,0.4570390532456637
449210,0.4570390532456637
484948,0.456747726911243
499624,0.4566720157890476
453980,0.4565776070218446
455124,0.45652512002069706
466135,0.45652301537465
435064,0.456407882330928
450963,0.4563380452092649
387568,0.4562754272580897
501963,0.45622427014389466
482520,0.45600580455444023
496431,0.4559253517235622
488636,0.4557127025221517
446488,0.45570305053914095
482205,0.45570305053914095
408023,0.45570305053914095
490141,0.45553682929162864
486122,0.45553682929162864
384438,0.45543411180421056
440766,0.4550805599305021
390549,0.4550805599305021
402328,0.4550805599305021
497991,0.4550033690127137
492457,0.45497256457166724
450495,0.4549704469500501
468611,0.4545988487857603
405190,0.4545988487857603
390592,0.4545988487857603
458048,0.4545988487857603
439452,0.4545988487857603
399586,0.4545988487857603
487864,0.4545988487857603
428491,0.4545988487857603
406920,0.4545988487857603
472136,0.45440019318692104
412903,0.45440019318692104
485453,0.45440019318692104
411973,0.4543108595869689
499068,0.4540848542102278
437942,0.4537168969226353
388060,0.4535837243932713
503821,0.45352481372769
429884,0.4535060103629832
416078,0.45348797052449946
468617,0.45346051354636857
498001,0.453285740988002
444369,0.4532664590388633
441054,0.45326283255679106
417972,0.4526426613987474
498930,0.45263359575782286
473018,0.45263359575782286
427895,0.45263359575782286
486889,0.4525149100943774
464827,0.45237251396816014
453718,0.4523292040028716
421875,0.4522813739643979
395365,0.45226723952427594
396212,0.45226723952427594
447044,0.45226723952427594
387723,0.45226723952427594
426927,0.45215157998896854
471023,0.45211221243827826
437858,0.4520947465611752
501259,0.452020089761532
408663,0.4519008447555193
405290,0.4519008447555193
396250,0.4519008447555193
449928,0.4519008447555193
411967,0.45186003747172865
446191,0.45183342486687456
417184,0.45182171612514527
404151,0.45168575489319107
477019,0.4515453524820942
488276,0.4515453524820942
421593,0.451493927908353
439959,0.4512951802780006
408149,0.450986061844162
445515,0.45089545873629266
469039,0.4508668805792463
384372,0.4507057419472551
424599,0.45064150662892266
468422,0.4506391799660851
423274,0.4505841186114933
415626,0.4505366011331616
500536,0.45047223130317293
444701,0.45039998583620794
434709,0.4503375496888396
418763,0.45027301987996365
447671,0.45027301987996365
453040,0.4502126968026881
413705,0.45017827963384044
443180,0.45006529452161753
391209,0.4499782676809229
404519,0.4499748426086639
450290,0.4499748426086639
405077,0.4499748426086639
404663,0.44988098103326807
441341,0.44987689834053285
482590,0.4498363531512543
455938,0.44981134799240713
400686,0.44980898467316904
436379,0.4496565590100694
381772,0.44947216072459
474604,0.4494388543853076
401537,0.4494388543853076
493522,0.4494388543853076
389550,0.4494388543853076
474766,0.4494388543853076
392824,0.4493983521326208
400514,0.44924601984296586
397409,0.4491858628296043
419658,0.4491858628296043
427489,0.4491858628296043
460094,0.4491858628296043
500784,0.4491158271139774
411015,0.44911516470245655
485106,0.4490878851858273
393874,0.4489444400656108
416387,0.44875972983209095
429521,0.4487090221339108
425130,0.4487090221339108
422427,0.4486708394532022
436905,0.4486391232714642
501642,0.44863572255344875
501668,0.4486148039953494
407663,0.4486077844962837
386731,0.44857379340622994
410923,0.4483675356736335
446740,0.44806340034056186
470610,0.44801301784427167
423564,0.44801289113606063
425378,0.44797440558358104
440517,0.4478996997318673
451548,0.4478616074640233
486802,0.447750846460452
476185,0.44757035443101745
398043,0.4475554792939031
404224,0.44737955893544346
426186,0.44731045861271623
493745,0.4472697237705411
430341,0.4471597509663206
402171,0.4470385521208685
497975,0.44690716006904296
411228,0.4469061990483035
498332,0.4469061990483035
438811,0.4467913165398468
393218,0.44661918643896764
438323,0.4465972481765134
424759,0.44659563571997024
456807,0.4465319255536124
451105,0.4465186549494546
406039,0.4464797495438724
408171,0.4464797495438724
496885,0.4464797495438724
425451,0.4464797495438724
418947,0.4464797495438724
412775,0.4464204314322453
400894,0.44639420113462586
412997,0.4463676786239344
506665,0.4461676213017062
422494,0.4461602800348227
425082,0.4461602800348227
385906,0.4461602800348227
404274,0.44610977020007564
478412,0.44610977020007564
503705,0.4460737413512134
382767,0.4460384331880387
477100,0.44602015089918756
389443,0.44590252940421066
471018,0.4458280212950077
497893,0.44574453419314575
392135,0.4456421773371246
434892,0.4456421773371246
385565,0.4455895143824864
496990,0.44554437852269446
490244,0.44549889027004425
480873,0.4454758287588362
441096,0.4454758287588362
505405,0.4454758287588362
421155,0.4454758287588362
479301,0.4454609471876777
416800,0.4454503208022872
489513,0.445379758715381
491636,0.445379758715381
489438,0.44530120734115647
420007,0.44530120734115647
415729,0.44530120734115647
401262,0.44530120734115647
444627,0.44530120734115647
417858,0.4452868855238735
405295,0.4452868855238735
401567,0.4452868855238735
383073,0.44527678651970415
399400,0.44527678651970415
411174,0.44524163445286646
491540,0.44516929752429224
483986,0.4451263257293858
479415,0.4451263257293858
420695,0.4451263257293858
439723,0.4450823062912927
481941,0.44496907436122424
454157,0.44496015617593565
504635,0.4449215522143712
474364,0.4449215522143712
425481,0.4449215522143712
483399,0.44484412421630465
460523,0.44484412421630465
417493,0.44484412421630465
424651,0.444621128084572
499157,0.4445925941812027
421831,0.44456709702541447
497326,0.44453515507933195
463089,0.4444788630951583
497327,0.4444788630951583
435728,0.44443773092208533
416785,0.44442520059625773
489922,0.4442565510755164
389694,0.4442565510755164
408728,0.4442565510755164
478854,0.4442565510755164
479041,0.4441869100315061
389536,0.4440986276186217
472361,0.44408250369650565
430348,0.44408250369650565
495233,0.44408250369650565
384834,0.44408250369650565
451709,0.44402444144535286
475187,0.44389035893681383
452807,0.44382648385944234
412237,0.44382386297876764
407095,0.4436275827906573
451886,0.4436275827906573
436821,0.44337239226099456
494765,0.44337239226099456
447679,0.44337239226099456
396126,0.44337239226099456
408800,0.44337239226099456
486825,0.44335723764254464
421814,0.4432700297956148
476820,0.4432700297956148
406294,0.4432700297956148
458488,0.4432700297956148
496715,0.4432700297956148
419043,0.4432700297956148
474041,0.4432700297956148
399347,0.4432700297956148
490466,0.4432700297956148
397001,0.4432700297956148
439776,0.4432410284161054
422715,0.4432035133663335
394896,0.4430864785488271
472165,0.44305823811615
449384,0.44305823811615
397484,0.44299222318815984
474425,0.44299222318815984
381310,0.44298899910455763
393360,0.4429803884310836
431169,0.4429803884310836
481399,0.4429803884310836
408824,0.44293382134884834
458890,0.44290503001155795
440947,0.44290503001155795
407910,0.44290503001155795
411182,0.44290503001155795
492847,0.44290503001155795
462350,0.44290503001155795
427385,0.44290503001155795
443672,0.44290503001155795
388287,0.44290503001155795
401502,0.44290503001155795
439596,0.4428113368521859
469240,0.4427316215565533
460713,0.44265217010882385
489446,0.44263807935150995
502631,0.44258131281039004
382250,0.4425509004983278
481775,0.4425509004983278
462819,0.4425509004983278
449574,0.4425509004983278
485463,0.4425509004983278
470455,0.4425509004983278
495245,0.4425218441869788
483225,0.4425218441869788
492806,0.4425218441869788
484762,0.4425218441869788
479402,0.4424992499685896
449167,0.4424992499685896
496141,0.4424992499685896
479425,0.442483431839518
397559,0.4424544068597556
501367,0.44227771957362466
401710,0.44220046696237686
462620,0.44218897234819243
453765,0.44218182901622083
489392,0.44218182901622083
419333,0.44218182901622083
402134,0.4421343808250465
435551,0.4421343808250465
436986,0.4421343808250465
382572,0.4421343808250465
476038,0.4421343808250465
390646,0.442100351719181
394110,0.44209339300770145
427821,0.4420543653774266
501644,0.4420543653774266
462214,0.4420543653774266
450357,0.4420246982729177
460753,0.44189984571508484
463670,0.4418824078128639
495966,0.4418824078128639
420656,0.4418513737351724
448053,0.4418513737351724
450214,0.4418513737351724
460768,0.44183165805707153
417676,0.44183165805707153
455442,0.44183165805707153
503133,0.44183165805707153
436423,0.44183165805707153
502935,0.4417803788567641
449605,0.4417367231856254
453355,0.44172797498864397
439358,0.4417267347626763
460004,0.4416805369369402
507587,0.4416805369369402
417457,0.4416510169577185
503360,0.44159934896027275
505148,0.4415933972555643
456832,0.44146690348457973
428502,0.44146690348457973
406088,0.44145381085960606
446939,0.44135672764481454
441394,0.4413314530172641
435396,0.4412970958575417
392896,0.4412762858176499
458814,0.4412721924445705
454372,0.44127155531336515
468704,0.4412421946978984
480225,0.4411481163951046
493181,0.44111301336344194
428896,0.44110762777254475
466036,0.44110762777254475
504834,0.44101754680804994
468242,0.44101754680804994
464440,0.4410026348829656
463328,0.4409943809636971
479206,0.4409837310651636
436705,0.4409742838633454
436738,0.4409742838633454
422377,0.4409742838633454
448864,0.4409742838633454
387441,0.44093480440263016
444937,0.44086430781831437
493462,0.44086430781831437
441410,0.44069161509225896
487670,0.4406316952038621
419028,0.4406302200176998
400290,0.440620344899715
446676,0.4406168163612382
454590,0.4406168163612382
475011,0.4406168163612382
464058,0.4406168163612382
466278,0.44060967836549086
488397,0.44060967836549086
507512,0.44060967836549086
494912,0.44060967836549086
482807,0.44060967836549086
439847,0.44060967836549086
405329,0.44060967836549086
499429,0.44060967836549086
419807,0.44060967836549086
500790,0.44060967836549086
388916,0.44060967836549086
438264,0.44060967836549086
383595,0.44060967836549086
497921,0.44060967836549086
395107,0.44060967836549086
429680,0.44060967836549086
465120,0.44057293192607117
504803,0.44055342420807186
403545,0.4405397573344212
443759,0.4405397573344212
447450,0.44050569114936877
394707,0.4405015467933865
496784,0.4404654250812618
394985,0.4404526651666708
434031,0.4404526651666708
441181,0.4404526651666708
482875,0.4404526651666708
437876,0.4404526651666708
481283,0.4404526651666708
408311,0.4404526651666708
415763,0.4403699470079522
446069,0.4403409015249015
448895,0.44015616470930835
439720,0.44013572722906874
450173,0.44013572722906874
474997,0.44013572722906874
384572,0.44013572722906874
433690,0.44005703949686337
406921,0.44005703949686337
454370,0.4400512052796587
472795,0.439996870951035
460757,0.43998390267560405
397414,0.43998390267560405
406632,0.4398974519561161
468589,0.439871382199336
415173,0.439871382199336
454482,0.439871382199336
477312,0.4398304238478318
444999,0.4398304238478318
467614,0.43977480243214945
382041,0.4397615027565351
461645,0.43975994226028353
444543,0.43975994226028353
427160,0.43975994226028353
436270,0.43975994226028353
500179,0.43975994226028353
436516,0.43975994226028353
460765,0.43975994226028353
430502,0.43975994226028353
474643,0.43975994226028353
465313,0.43975994226028353
454595,0.43975994226028353
401033,0.43975994226028353
504842,0.43975994226028353
384464,0.43975994226028353
481361,0.4397379432519916
382017,0.43973030778110306
410374,0.4397000899756661
412320,0.4396829153009727
382418,0.4396829153009727
470122,0.4396829153009727
491080,0.4396287351283505
420339,0.4396287351283505
438528,0.4396287351283505
448297,0.4396287351283505
471857,0.4396287351283505
390783,0.4396287351283505
412617,0.4396287351283505
493972,0.43961947208490754
479108,0.43961947208490754
413024,0.43961947208490754
473492,0.43961947208490754
425931,0.4395423150396444
428960,0.4395423150396444
506116,0.43951440630246325
438051,0.43951440630246325
395082,0.43942312639703474
445669,0.43942312639703474
499084,0.43942312639703474
459346,0.43942312639703474
460855,0.43942312639703474
404916,0.4393322099709968
496441,0.43929948291896054
473834,0.43929948291896054
394735,0.43929948291896054
463890,0.43929948291896054
465833,0.4392848267558946
409257,0.43926589819933753
389094,0.43923800509803984
406788,0.43920012151987725
412452,0.4391398703792138
395874,0.4391398703792138
382412,0.4391111491900716
463138,0.4391111491900716
391997,0.4390924892027872
435346,0.43907547816449055
447571,0.43907547816449055
497175,0.4390596637903318
399997,0.43903734038319997
446073,0.43901622641276067
447984,0.43901086153286334
456063,0.4389821855981712
404887,0.4389821855981712
453203,0.4389821855981712
478647,0.4389780443296362
506586,0.4388381699201977
455448,0.4388289684442095
446324,0.4387701477554037
438231,0.4387701477554037
453875,0.4387701477554037
489604,0.438740527741512
497173,0.43870235088504345
391312,0.4386588682373963
500398,0.4386167607098374
497167,0.4386167607098374
491928,0.438486504961018
497528,0.438486504961018
490260,0.438486504961018
471559,0.438486504961018
432501,0.438486504961018
493661,0.438486504961018
406860,0.438486504961018
474586,0.4382539618632904
504636,0.438216746698277
488311,0.438216746698277
422035,0.4381764776604818
481375,0.4381600268588081
488695,0.4381600268588081
393411,0.4381600268588081
387034,0.4381600268588081
482640,0.4381600268588081
414650,0.4381600268588081
470589,0.4381600268588081
434851,0.4381600268588081
415957,0.4381600268588081
413139,0.4381499016476804
441605,0.4381499016476804
408238,0.4381499016476804
420274,0.4381499016476804
419460,0.4381197028952076
505183,0.4380682205042652
485487,0.4380263364897395
424814,0.4380263364897395
469196,0.43802302667221427
457083,0.43800724033671895
474339,0.43799086220677186
383860,0.4378700107391253
487631,0.4378361838430274
390680,0.4377622398953021
454162,0.4377622398953021
500103,0.4377622398953021
387974,0.4377622398953021
493421,0.4376480173729089
420460,0.4376084177382587
467223,0.4376084177382587
415689,0.4375926747877508
400861,0.4375926747877508
418691,0.4375926747877508
433602,0.4375926747877508
390644,0.437505709623302
432934,0.437505709623302
487598,0.437505709623302
457149,0.437505709623302
421690,0.437505709623302
496375,0.437505709623302
501776,0.437505709623302
433663,0.437505709623302
417569,0.43746946884104254
415698,0.4374525352976366
417809,0.43735566513914526
425520,0.43735321298115426
419765,0.4373509007821437
493413,0.43727735429421577
403857,0.43720414255471124
492483,0.43720414255471124
479268,0.4371892353935633
420375,0.4371892353935633
395442,0.4371892353935633
488355,0.4371710233986288
506355,0.4371710233986288
466158,0.4371710233986288
404627,0.4371710233986288
503795,0.43713684325582747
409352,0.43713287674557827
460182,0.43713287674557827
417283,0.4371293594748119
386569,0.4371121567537811
496950,0.4370933525855749
481862,0.4370894285216116
394668,0.43696564252249015
397752,0.4369527126890501
436240,0.43691591095089133
422428,0.43689922279083676
422948,0.4368288415822902
442672,0.4368288415822902
397306,0.4368288415822902
406290,0.4367844126063025
438910,0.43677831719830656
403097,0.4367777682306257
382410,0.4367370901304831
494983,0.4367370901304831
418901,0.43673047556466554
410986,0.4366321747347657
463916,0.4366321747347657
468478,0.43656533528143615
493220,0.4365052839510555
384863,0.43648132915360255
506272,0.43637638953508556
487667,0.43627121356282517
500463,0.43625501254921384
476155,0.43625501254921384
423171,0.43625501254921384
432586,0.4362288683591511
392951,0.43622576523113804
474467,0.43622576523113804
474966,0.43622576523113804
486466,0.4361397794867802
447539,0.43607969009724873
456037,0.436071391704852
507625,0.436071391704852
396353,0.436071391704852
500185,0.436071391704852
477947,0.4360451527206337
403487,0.4360297724449062
433517,0.4359920859047509
392661,0.4359824684390381
405591,0.43592540885155096
401561,0.43592540885155096
491182,0.4358976741781527
386986,0.43588775399700014
412184,0.4358823912402829
491181,0.43586202475140495
430994,0.43581374130583594
382782,0.43579652891939913
400532,0.43579652891939913
478670,0.4356810827332663
455142,0.43565970483810385
432740,0.4355836931094903
480802,0.4354319319057654
467123,0.43540411315459837
397858,0.4353165580042177
464908,0.4352687471650111
392128,0.4352687471650111
443750,0.4352687471650111
418311,0.43521647972657823
466886,0.43521647972657823
400013,0.43521647972657823
491012,0.43521647972657823
416288,0.43521647972657823
388119,0.43521647972657823
447720,0.43521647972657823
489177,0.43521647972657823
430749,0.43521647972657823
455623,0.43521647972657823
419407,0.43521647972657823
492403,0.43521647972657823
400153,0.43521647972657823
383864,0.43521647972657823
435262,0.43517621683484264
410643,0.43511184771705674
394270,0.4351116474400105
497277,0.4351116474400105
469531,0.4351116474400105
473943,0.4351116474400105
449951,0.4351116474400105
465417,0.4351116474400105
410984,0.4351116474400105
415166,0.4351116474400105
501381,0.435070661790964
403183,0.4349975814343116
442257,0.4349663544393945
484164,0.4349371521887092
416996,0.4348667362200467
466201,0.4348667362200467
456104,0.4348062672233822
439198,0.4348062672233822
402089,0.4347977555738582
462098,0.434782791611982
392670,0.43474922774685687
397276,0.4347268516941508
389055,0.43470370103673567
392891,0.43467089055811187
412258,0.4345704179462413
400047,0.4345622538178845
494367,0.43447782642185345
412518,0.4343559593057937
435630,0.4342543465315441
493752,0.4342289853436992
443203,0.4342289853436992
484689,0.4342289853436992
391276,0.4342289853436992
383487,0.4342289853436992
451853,0.4342289853436992
441635,0.4342289853436992
400841,0.4342289853436992
388642,0.4342289853436992
438045,0.4342289853436992
495097,0.4342289853436992
473780,0.4342289853436992
427135,0.4342289853436992
498513,0.43419683224288835
414778,0.4341441874408071
476404,0.4340773334698198
506564,0.43400381341275024
437959,0.43393272606760036
456619,0.43381971691254534
405679,0.4337896583380457
384913,0.43375071251480257
397026,0.43375071251480257
403482,0.43371728749843397
451616,0.43371728749843397
386465,0.43371728749843397
454483,0.43371728749843397
430240,0.43371728749843397
421995,0.43371728749843397
407429,0.433666870096155
403513,0.433666870096155
390660,0.433666870096155
506708,0.433666870096155
502175,0.43358590638417205
415974,0.4335001552963989
424363,0.43349323700538483
502487,0.43349323700538483
482025,0.4334296537078286
402871,0.4334257110593034
396805,0.43334121111084756
412577,0.4332872582607693
499098,0.4332078573653066
503092,0.4332078573653066
394740,0.43316833219445133
451999,0.43309893205567146
398046,0.4330342675314428
461690,0.433000047662073
396999,0.43295211458775257
390487,0.43294442779987713
449214,0.43294442779987713
457681,0.43294442779987713
434812,0.4328561665188707
488782,0.43263700225394786
477689,0.4326216352910742
415649,0.4326216352910742
424670,0.4326216352910742
416300,0.4326216352910742
408120,0.4326216352910742
386133,0.4326216352910742
410705,0.4325978867051228
430346,0.43257458481955563
467925,0.43235788710471384
440523,0.432329578780424
448071,0.43210906868851157
417021,0.4321058120476911
418513,0.4320678595865193
485878,0.43203694547574867
389399,0.43197393097757525
452264,0.43197393097757525
472805,0.43194706744156847
416257,0.43181813026614485
405615,0.4318172476069306
433362,0.4317895807791794
398434,0.4316508741850877
494300,0.4316175507774003
417876,0.4316034326453473
487135,0.4316034326453473
499492,0.4316034326453473
503804,0.4316017096819294
499790,0.43157210044827504
405055,0.4315407109034458
462364,0.43150628327052715
455660,0.43150628327052715
416897,0.4313176478902222
416490,0.4312589318318332
457087,0.4312542740258211
422188,0.4312491706278841
440724,0.43118222214386787
405583,0.4309072078707686
505290,0.43088459938894347
410970,0.4307644888785701
475015,0.43074928501157017
410851,0.4305956489248985
463484,0.430547752496863
457898,0.4305105794172074
483426,0.430498893066658
507192,0.4304052371203213
436674,0.4304052371203213
476017,0.4304052371203213
406298,0.4304052371203213
493126,0.4304052371203213
473351,0.4304052371203213
393563,0.4304052371203213
478596,0.4304052371203213
422437,0.4304052371203213
460809,0.4304052371203213
447261,0.4304052371203213
412215,0.4304052371203213
469969,0.4304052371203213
507363,0.4304052371203213
456995,0.4304052371203213
382373,0.4304052371203213
485012,0.4304052371203213
452013,0.43039982446825875
399185,0.43030082351449983
406832,0.43030068078466815
444183,0.43030068078466815
465206,0.43030068078466815
467156,0.43030068078466815
506764,0.43030068078466815
452795,0.4302748565209376
396435,0.43027303754147517
386330,0.4302308115663637
501174,0.43022272024066266
447911,0.43019625754694385
427056,0.43014837439635034
412613,0.43014837439635034
462532,0.43014837439635034
457902,0.43014837439635034
406898,0.4301446247752007
495033,0.4301446247752007
482437,0.4300231616205678
489919,0.4300133665122979
400080,0.43001185736323794
474886,0.42995683553664404
476977,0.42994851135557394
405029,0.42994851135557394
475435,0.4297702540751425
457990,0.4297702540751425
419995,0.4297420501543276
432210,0.4297381889709938
431197,0.42948377958912365
437977,0.42948377958912365
420279,0.42924496001583634
448299,0.42924496001583634
486813,0.42924496001583634
456932,0.42924496001583634
486946,0.42924496001583634
461366,0.42923570830260793
417081,0.42915129955055703
466743,0.4291358163394632
403023,0.4291358163394632
435093,0.4291025162474939
424980,0.4288390487136403
389307,0.4287887611288488
499602,0.4287870840076918
420106,0.4287870840076918
480395,0.42874885877830965
467927,0.42872582563500905
416157,0.42872508424419004
444680,0.42869104043398504
454406,0.42861916112601117
488231,0.42854218125124494
479208,0.4285261808414047
425073,0.42852431023072834
409296,0.42852431023072834
485924,0.4284815670579474
485278,0.42828133122749007
503187,0.4282651254893445
419898,0.4282651254893445
386315,0.4281744041923801
441709,0.428137938860831
500911,0.4280961787655799
410258,0.4280445468888082
400865,0.42803599673128184
473432,0.42800208810813295
441812,0.42800208810813295
457930,0.42800208810813295
431927,0.42800208810813295
471627,0.4279283108687871
464310,0.4279008730750627
494608,0.42784711069263526
425155,0.4277623623288787
482281,0.4277623623288787
407458,0.42772346424671154
396214,0.42764080127323006
470608,0.42764080127323006
387595,0.4276216090786821
492916,0.4275704391974228
419899,0.4273725215229648
414838,0.4273725215229648
453462,0.42736455998013934
397066,0.4273449252839898
